Name:;NoName_1
Units:;Metric
DecimalPoint:;.
Env sensors:;T:;23.5;C;Hum:;55.0;%;P:;1025.0;mBar
PowerCorrFactor:;0;FrictionalLossesCorrectionOn:;False;EnvCorrMethod:;None;EnvCorrFactor:;1;TotalCorrFactor:;1
Timestamp:;09/13/2023 12:33:19
Comments:;
Time;Engine Power (HP);Wheel Power (HP);Engine Torque (Nm);Wheel Torque (Nm);RPM;Time (s);Lambda (AFR);TP (%);EGT1 (C);RPM1;RPM2;Gear Ratio;LoadCell1 Torque (Nm);LoadCell2 Torque (Nm);Angular Acceleration 1 (rad/s^2);Angular Acceleration 2 (rad/s^2);Dyno internal Power loss (HP);Dyno internal Torque loss (Nm);Measured Power (HP);Measured Torque (Nm);Ambient Pressure (millibar);Ambient Temperature (C);Ambient Humidity (%);MAP[ScanTool];RPM[ScanTool] (RPM);O2[ScanTool] (V);TPS[ScanTool] (%);Speed[ScanTool] (KPH);IAT[ScanTool] (C);ECT[ScanTool] (C);Timing Advance[ScanTool] (degree);Battery[ScanTool] (V);Knock[ScanTool];Engine Load[ScanTool] (Load);Injector ms[ScanTool] (ms);Injector Duty[ScanTool] (%);Speed (kph);Distance (m)
1.09713785;12.5919201671537;12.5919201671537;13.1089641561468;13.1089641561468;6840.19489029892;1.09713785;11.9405768533279;-9.78358108986073;-132573.359375;782.517962369182;0;17.4825248718262;0;0;11.2012606424028;0;0;0;12.5919200988942;13.1089641806782;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.34755392545273;0.660336206123177
1.10580259166667;12.6186865967182;12.6186865967182;13.1211412367136;13.1211412367136;6848.3070845526;1.10580259166667;11.9469919312548;-9.78261181056504;-132573.359375;783.445996936623;0;17.4825248718262;0;0;11.2116656308824;0;0;0;12.6186865291798;13.12114126171;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.35033802955627;0.665993610588033
1.11450048333333;12.6449538337523;12.6449538337523;13.1326847593099;13.1326847593099;6856.46429259139;1.11450048333333;11.9536245714333;-9.78151902240893;-132573.359375;784.379181089843;0;17.4825248718262;0;0;11.2215292609122;0;0;0;12.6449537669354;13.1326847846277;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.35313758244626;0.67167925406633
1.12316164166667;12.6703985855152;12.6703985855152;13.1433900580649;13.1433900580649;6864.60050200457;1.12316164166667;11.960391185198;-9.78031558868024;-132573.359375;785.309963013297;0;17.4825248718262;0;0;11.2306766509693;0;0;0;12.6703985194074;13.1433900835457;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.35592992867037;0.677347775798233
1.13183375;12.6950441072239;12.6950441072239;13.1532060869113;13.1532060869113;6872.75845460087;1.13183375;11.9672672526989;-9.77901767744911;-132573.359375;786.243232366883;0;17.4825248718262;0;0;11.2390641835294;0;0;0;12.6950440417938;13.1532061123903;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.35872973720682;0.683029945649755
1.14047660833333;12.718709765414;12.718709765414;13.1620264965392;13.1620264965392;6880.89770332215;1.14047660833333;11.9741758563174;-9.77763652107924;-132573.359375;787.174362009708;0;17.4825248718262;0;0;11.2466009859422;0;0;0;12.7187097006252;13.1620265218395;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.3615231266312;0.688699694557286
1.1490838;12.7413409156242;12.7413409156242;13.1698162510261;13.1698162510261;6889.00911005933;1.1490838;11.9810564370929;-9.7761815946161;-132573.359375;788.102306542542;0;17.4825248718262;0;0;11.2532571209451;0;0;0;12.7413408514378;13.1698162759646;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.36430696074251;0.694352849945354
1.15769424166667;12.7630146401797;12.7630146401797;13.1765952341571;13.1765952341571;6897.12619924237;1.15769424166667;11.9878780836773;-9.77466053412743;-132573.359375;789.030901156915;0;17.4825248718262;0;0;11.259049578679;0;0;0;12.7630145765542;13.1765952585415;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.36709274511341;0.7000146501862
1.16630495;12.7837257272177;12.7837257272177;13.1823711411018;13.1823711411018;6905.24404494701;1.16630495;11.994588501208;-9.7730750684981;-132573.359375;789.959582326557;0;17.4825248718262;0;0;11.2639849344395;0;0;0;12.7837256641336;13.1823711647269;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.36987878916013;0.70568332938038
1.17489448333333;12.8034407891549;12.8034407891549;13.1871546011393;13.1871546011393;6913.34164440368;1.17489448333333;12.0011230801969;-9.77143122322774;-132573.359375;790.885947334331;0;17.4825248718262;0;0;11.2680722706639;0;0;0;12.8034407266245;13.187154623793;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.37265788472323;0.711344883482239
