Name:;NoName_1
Units:;Metric
DecimalPoint:;.
Env sensors:;T:;23.5;C;Hum:;55.0;%;P:;1025.0;mBar
PowerCorrFactor:;0;FrictionalLossesCorrectionOn:;False;EnvCorrMethod:;None;EnvCorrFactor:;1;TotalCorrFactor:;1
Timestamp:;03/03/2023 16:25:43
Comments:;
Time;Engine Power (HP);Wheel Power (HP);Engine Torque (Nm);Wheel Torque (Nm);RPM;Time (s);Lambda (AFR);TP (%);EGT1 (C);RPM1;RPM2;Gear Ratio;LoadCell1 Torque (Nm);LoadCell2 Torque (Nm);Angular Acceleration 1 (rad/s^2);Angular Acceleration 2 (rad/s^2);Dyno internal Power loss (HP);Dyno internal Torque loss (Nm);Measured Power (HP);Measured Torque (Nm);Ambient Pressure (millibar);Ambient Temperature (C);Ambient Humidity (%);MAP[ScanTool];RPM[ScanTool] (RPM);O2[ScanTool] (V);TPS[ScanTool] (%);Speed[ScanTool] (KPH);IAT[ScanTool] (C);ECT[ScanTool] (C);Timing Advance[ScanTool] (degree);Battery[ScanTool] (V);Knock[ScanTool];Engine Load[ScanTool] (Load);Injector ms[ScanTool] (ms);Injector Duty[ScanTool] (%);Speed (kph);Distance (m)
0.00916475833333333;3.90073839334565;3.90073839334565;4.36395931973252;4.36395931973252;6365.83282164238;0.00916475833333333;9.28077507019043;-0.60764092206955;-132579.5625;741.881164550781;0;17.1613273620605;0;0;3.66037797927856;0;0;0;3.90073847770691;4.36395931243896;1021.51000976563;29.2000007629395;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.22564363479614;0
0.0177986416666667;3.89157533785258;3.89157533785258;4.35589348328266;4.35589348328266;6362.49817227048;0.0134817;9.26294755935669;-0.60782191157341;-132579.5625;741.492553710938;0;17.1613273620605;0;0;3.65361261367798;0;0;0;3.8915753364563;4.35589337348938;1021.51000976563;29.2000007629395;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.22447776794434;0.00266608549281955
0.0177986416666667;3.88241228235952;3.88241228235952;4.3478276468328;4.3478276468328;6359.16352289858;0.0177986416666667;9.24512004852295;-0.60800290107727;-132579.5625;741.103942871094;0;17.1613273620605;0;0;3.64684724807739;0;0;0;3.88241219520569;4.34782743453979;1021.51000976563;29.2000007629395;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.22331190109253;0.0053321709856391
0.0177986416666667;3.91858830677782;3.91858830677782;4.39214595051513;4.39214595051513;6354.90205572523;0.0177986416666667;9.25137362152539;-0.607976672614677;-132579.5625;740.607291888437;0;17.1613273620605;0;0;3.6840202532711;0;0;0;3.91858826859964;4.39214584764916;1021.51000976563;29.2000007629395;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.22182198696179;0.00532697536996682
0.026460525;3.98123991974472;3.98123991974472;4.47259627360791;4.47259627360791;6342.06277324384;0.026460525;9.22198691857736;-0.607367912225523;-132579.5625;739.110991463651;0;17.1613273620605;0;0;3.75149992455494;0;0;0;3.98123982097093;4.47259625176492;1021.51000976563;29.2000007629395;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.21733307103738;0.0106620472913512
0.026460525;3.99141704004787;3.99141704004787;4.48198881937726;4.48198881937726;6344.64562525926;0.026460525;9.21185703825511;-0.606990687813808;-132579.5625;739.411999934614;0;17.1613273620605;0;0;3.75937816171993;0;0;0;3.99141696424559;4.48198879292401;1021.51000976563;29.2000007629395;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.21823608487223;0.0106600556960472
0.0351300583333333;4.08278094660347;4.08278094660347;4.58974243573346;4.58974243573346;6337.81236177481;0.0351300583333333;9.15514700211305;-0.606234801388654;-132579.5625;738.615643491417;0;17.1613273620606;0;0;3.84975917618051;0;0;0;4.0827808484459;4.58974244460119;1021.51000976562;29.2000007629395;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.21584699845428;0.0159962722519574
0.0351300583333333;4.09632777433909;4.09632777433909;4.60277291818138;4.60277291818138;6340.43014382613;0.0351300583333333;9.14674429375127;-0.606420053940552;-132579.5625;738.920721498006;0;17.1613273620605;0;0;3.86068881878749;0;0;0;4.09632768139379;4.60277291800111;1021.51000976562;29.2000007629394;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.21676224252135;0.0159956330058035
0.0351300583333333;4.10679312208818;4.10679312208818;4.61222821682919;4.61222821682919;6343.2859355182;0.0351300583333333;9.14109447953169;-0.60646372174327;-132579.5625;739.253536928965;0;17.1613273620605;0;0;3.8686196778145;0;0;0;4.10679304588719;4.61222821003063;1021.51000976563;29.2000007629395;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.21776069436645;0.0159956877004238
0.0437894416666667;4.20520721199498;4.20520721199498;4.72197708596274;4.72197708596274;6343.83924357238;0.0437894416666667;9.07992919310226;-0.605937982430999;-132579.5625;739.318016989125;0;17.1613273620605;0;0;3.96067424304505;0;0;0;4.20520714171048;4.72197708134719;1021.51000976562;29.2000007629394;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.21795412955894;0.0213300202709163
0.0524656583333333;4.2987559009228;4.2987559009228;4.82334432317765;4.82334432317765;6348.05156604982;0.0524656583333333;9.01866270852181;-0.605431268883487;-132579.5625;739.808921858547;0;17.1613273620606;0;0;4.04569851443433;0;0;0;4.29875583766741;4.82334430791714;1021.51000976563;29.2000007629395;55.9290008544922;0;0;0;0;0;0;0;0;0;0;0;0;0;2.21942684122012;0.0266787829284634
